,content,page_number,pdf_name,t_x1,t_x2,t_y1,t_y2,x1,x2,y1,y2
6429,—,6,us-017,133,84,356,719,566,576,639,649
6430,1998,6,us-017,133,84,356,719,42,63,628,638
6431,"33,344",6,us-017,133,84,356,719,133,162,628,638
6432,"20,548",6,us-017,133,84,356,719,206,235,628,638
6433,"5,861",6,us-017,133,84,356,719,277,300,628,638
6434,"5,274",6,us-017,133,84,356,719,342,366,628,638
6435,"1,275",6,us-017,133,84,356,719,408,431,628,638
6436,386,6,us-017,133,84,356,719,495,511,628,638
6437,—,6,us-017,133,84,356,719,566,576,628,638
6438,1999,6,us-017,133,84,356,719,42,63,617,627
6439,"33,486",6,us-017,133,84,356,719,133,162,617,627
6440,"20,313",6,us-017,133,84,356,719,206,235,617,627
6441,"5,948",6,us-017,133,84,356,719,277,300,617,627
6442,"5,529",6,us-017,133,84,356,719,342,366,617,627
6443,"1,305",6,us-017,133,84,356,719,408,431,617,627
6444,391,6,us-017,133,84,356,719,495,511,617,627
6445,—,6,us-017,133,84,356,719,566,576,617,627
6446,2000,6,us-017,133,84,356,719,42,63,606,616
6447,"33,686",6,us-017,133,84,356,719,133,162,606,616
6448,"20,123",6,us-017,133,84,356,719,206,235,606,616
6449,"5,980",6,us-017,133,84,356,719,277,300,606,616
6450,"5,838",6,us-017,133,84,356,719,342,366,606,616
6451,"1,348",6,us-017,133,84,356,719,408,431,606,616
6452,397,6,us-017,133,84,356,719,495,511,606,616
6453,—,6,us-017,133,84,356,719,566,576,606,616
6454,2001,6,us-017,133,84,356,719,42,63,595,605
6455,"33,936",6,us-017,133,84,356,719,133,162,595,605
6456,"19,954",6,us-017,133,84,356,719,206,235,595,605
6457,"6,002",6,us-017,133,84,356,719,277,300,595,605
6458,"6,167",6,us-017,133,84,356,719,342,366,595,605
6459,"1,408",6,us-017,133,84,356,719,408,431,595,605
6460,405,6,us-017,133,84,356,719,495,511,595,605
6461,—,6,us-017,133,84,356,719,566,576,595,605
6462,2002,6,us-017,133,84,356,719,42,63,584,594
6463,"34,114",6,us-017,133,84,356,719,133,162,584,594
6464,"19,760",6,us-017,133,84,356,719,206,234,584,594
6465,"6,040",6,us-017,133,84,356,719,276,300,584,594
6466,"6,453",6,us-017,133,84,356,719,342,366,584,594
6467,"1,446",6,us-017,133,84,356,719,408,431,584,594
6468,415,6,us-017,133,84,356,719,495,511,584,594
6469,—,6,us-017,133,84,356,719,566,576,584,594
6470,2003,6,us-017,133,84,356,719,42,63,573,583
6471,"34,201",6,us-017,133,84,356,719,133,162,573,583
6472,"19,554",6,us-017,133,84,356,719,206,234,573,583
6473,"6,013",6,us-017,133,84,356,719,276,300,573,583
6474,"6,736",6,us-017,133,84,356,719,342,365,573,583
6475,"1,482",6,us-017,133,84,356,719,407,431,573,583
6476,415,6,us-017,133,84,356,719,495,511,573,583
6477,—,6,us-017,133,84,356,719,566,576,573,583
6478,2004,6,us-017,133,84,356,719,42,63,562,572
6479,"34,178",6,us-017,133,84,356,719,133,162,562,572
6480,"19,266",6,us-017,133,84,356,719,206,234,562,572
6481,"5,992",6,us-017,133,84,356,719,276,300,562,572
6482,"6,988",6,us-017,133,84,356,719,342,365,562,572
6483,"1,519",6,us-017,133,84,356,719,407,431,562,572
6484,413,6,us-017,133,84,356,719,495,511,562,572
6485,—,6,us-017,133,84,356,719,566,576,562,572
6486,2005,6,us-017,133,84,356,719,42,63,551,561
6487,"34,204",6,us-017,133,84,356,719,133,162,551,561
6488,"19,047",6,us-017,133,84,356,719,206,234,551,561
6489,"5,953",6,us-017,133,84,356,719,276,300,551,561
6490,"7,223",6,us-017,133,84,356,719,342,365,551,561
6491,"1,569",6,us-017,133,84,356,719,407,431,551,561
6492,412,6,us-017,133,84,356,719,495,511,551,561
6493,—,6,us-017,133,84,356,719,566,576,551,561
6494,2006,6,us-017,133,84,356,719,42,63,540,550
6495,"34,235",6,us-017,133,84,356,719,133,162,540,550
6496,"18,859",6,us-017,133,84,356,719,206,234,540,550
6497,"5,880",6,us-017,133,84,356,719,276,300,540,550
6498,"7,470",6,us-017,133,84,356,719,342,365,540,550
6499,"1,611",6,us-017,133,84,356,719,407,431,540,550
6500,414,6,us-017,133,84,356,719,495,511,540,550
6501,—,6,us-017,133,84,356,719,566,576,540,550
6502,2007,6,us-017,133,84,356,719,42,63,529,539
6503,"34,205",6,us-017,133,84,356,719,133,162,529,539
6504,"18,678",6,us-017,133,84,356,719,206,234,529,539
6505,"5,821",6,us-017,133,84,356,719,276,300,529,539
6506,"7,636",6,us-017,133,84,356,719,342,365,529,539
6507,"1,660",6,us-017,133,84,356,719,407,431,529,539
6508,412,6,us-017,133,84,356,719,495,511,529,539
6509,—,6,us-017,133,84,356,719,566,576,529,539
6510,2008,6,us-017,133,84,356,719,42,63,518,528
6511,"34,286",6,us-017,133,84,356,719,133,162,518,528
6512,"18,500",6,us-017,133,84,356,719,206,235,518,528
6513,"5,793",6,us-017,133,84,356,719,277,300,518,528
6514,"7,695",6,us-017,133,84,356,719,342,366,518,528
6515,"1,703",6,us-017,133,84,356,719,408,431,518,528
6516,410,6,us-017,133,84,356,719,495,511,518,528
6517,185,6,us-017,133,84,356,719,560,576,518,528
6518,2009,6,us-017,133,84,356,719,42,63,507,517
6519,"34,418",6,us-017,133,84,356,719,133,162,507,517
6520,"18,352",6,us-017,133,84,356,719,206,235,507,517
6521,"5,742",6,us-017,133,84,356,719,277,300,507,517
6522,"7,924",6,us-017,133,84,356,719,342,366,507,517
6523,"1,736",6,us-017,133,84,356,719,408,431,507,517
6524,414,6,us-017,133,84,356,719,495,511,507,517
6525,251,6,us-017,133,84,356,719,560,576,507,517
6526,2010,6,us-017,133,84,356,719,42,63,496,506
6527,"34,625",6,us-017,133,84,356,719,133,162,496,506
6528,"17,823",6,us-017,133,84,356,719,206,235,496,506
6529,"5,494",6,us-017,133,84,356,719,277,300,496,506
6530,"8,319",6,us-017,133,84,356,719,342,366,496,506
6531,"1,710",6,us-017,133,84,356,719,408,431,496,506
6532,394,6,us-017,133,84,356,719,495,511,496,506
6533,884,6,us-017,133,84,356,719,560,576,496,506
6534,Projected,6,us-017,133,84,356,719,42,84,476,486
6535,2011,6,us-017,133,84,356,719,42,63,465,475
6536,"34,849",6,us-017,133,84,356,719,133,162,465,475
6537,"17,773",6,us-017,133,84,356,719,206,235,465,475
6538,"5,530",6,us-017,133,84,356,719,277,300,465,475
6539,"8,461",6,us-017,133,84,356,719,342,366,465,475
6540,"1,768",6,us-017,133,84,356,719,408,431,465,475
6541,405,6,us-017,133,84,356,719,495,511,465,475
6542,911,6,us-017,133,84,356,719,560,576,465,475
6543,2012,6,us-017,133,84,356,719,42,63,454,464
6544,"35,076",6,us-017,133,84,356,719,133,162,454,464
6545,"17,726",6,us-017,133,84,356,719,206,235,454,464
6546,"5,548",6,us-017,133,84,356,719,277,300,454,464
6547,"8,633",6,us-017,133,84,356,719,342,366,454,464
6548,"1,820",6,us-017,133,84,356,719,408,431,454,464
6549,411,6,us-017,133,84,356,719,495,511,454,464
6550,938,6,us-017,133,84,356,719,560,576,454,464
6551,2013,6,us-017,133,84,356,719,42,63,443,453
6552,"35,301",6,us-017,133,84,356,719,133,162,443,453
6553,"17,681",6,us-017,133,84,356,719,206,235,443,453
6554,"5,571",6,us-017,133,84,356,719,277,300,443,453
6555,"8,800",6,us-017,133,84,356,719,342,366,443,453
6556,"1,871",6,us-017,133,84,356,719,408,431,443,453
6557,417,6,us-017,133,84,356,719,495,511,443,453
6558,963,6,us-017,133,84,356,719,560,576,443,453
6559,2014,6,us-017,133,84,356,719,42,63,432,442
6560,"35,502",6,us-017,133,84,356,719,133,162,432,442
6561,"17,634",6,us-017,133,84,356,719,206,235,432,442
6562,"5,591",6,us-017,133,84,356,719,277,300,432,442
6563,"8,954",6,us-017,133,84,356,719,342,366,432,442
6564,"1,911",6,us-017,133,84,356,719,408,431,432,442
6565,424,6,us-017,133,84,356,719,495,511,432,442
6566,988,6,us-017,133,84,356,719,560,576,432,442
6567,2015,6,us-017,133,84,356,719,42,63,421,431
6568,"35,735",6,us-017,133,84,356,719,133,162,421,431
6569,"17,613",6,us-017,133,84,356,719,206,234,421,431
6570,"5,625",6,us-017,133,84,356,719,276,300,421,431
6571,"9,099",6,us-017,133,84,356,719,342,366,421,431
6572,"1,955",6,us-017,133,84,356,719,408,431,421,431
6573,431,6,us-017,133,84,356,719,495,511,421,431
6574,"1,012",6,us-017,133,84,356,719,553,576,421,431
6575,2016,6,us-017,133,84,356,719,42,63,411,421
6576,"36,029",6,us-017,133,84,356,719,133,162,411,421
6577,"17,626",6,us-017,133,84,356,719,206,234,411,421
6578,"5,677",6,us-017,133,84,356,719,276,300,411,421
6579,"9,254",6,us-017,133,84,356,719,342,365,411,421
6580,"1,997",6,us-017,133,84,356,719,407,431,411,421
6581,440,6,us-017,133,84,356,719,495,511,411,421
6582,"1,037",6,us-017,133,84,356,719,553,576,411,421
6583,2017,6,us-017,133,84,356,719,42,63,400,410
6584,"36,329",6,us-017,133,84,356,719,133,162,400,410
6585,"17,637",6,us-017,133,84,356,719,206,234,400,410
6586,"5,744",6,us-017,133,84,356,719,276,300,400,410
6587,"9,405",6,us-017,133,84,356,719,342,365,400,410
6588,"2,032",6,us-017,133,84,356,719,407,431,400,410
6589,448,6,us-017,133,84,356,719,495,511,400,410
6590,"1,062",6,us-017,133,84,356,719,553,576,400,410
6591,2018,6,us-017,133,84,356,719,42,63,389,399
6592,"36,639",6,us-017,133,84,356,719,133,162,389,399
6593,"17,657",6,us-017,133,84,356,719,206,234,389,399
6594,"5,817",6,us-017,133,84,356,719,276,300,389,399
6595,"9,556",6,us-017,133,84,356,719,342,365,389,399
6596,"2,064",6,us-017,133,84,356,719,407,431,389,399
6597,457,6,us-017,133,84,356,719,495,511,389,399
6598,"1,088",6,us-017,133,84,356,719,553,576,389,399
6599,2019,6,us-017,133,84,356,719,42,63,378,388
6600,"36,956",6,us-017,133,84,356,719,133,162,378,388
6601,"17,671",6,us-017,133,84,356,719,206,234,378,388
6602,"5,869",6,us-017,133,84,356,719,276,300,378,388
6603,"9,751",6,us-017,133,84,356,719,342,365,378,388
6604,"2,088",6,us-017,133,84,356,719,407,431,378,388
6605,464,6,us-017,133,84,356,719,495,511,378,388
6606,"1,114",6,us-017,133,84,356,719,553,576,378,388
6607,2020,6,us-017,133,84,356,719,42,63,367,377
6608,"37,278",6,us-017,133,84,356,719,133,162,367,377
6609,"17,688",6,us-017,133,84,356,719,206,234,367,377
6610,"5,917",6,us-017,133,84,356,719,276,300,367,377
6611,"9,952",6,us-017,133,84,356,719,342,365,367,377
6612,"2,111",6,us-017,133,84,356,719,407,431,367,377
6613,470,6,us-017,133,84,356,719,495,511,367,377
6614,"1,140",6,us-017,133,84,356,719,553,576,367,377
6615,2021,6,us-017,133,84,356,719,42,63,356,366
6616,"37,598",6,us-017,133,84,356,719,133,162,356,366
6617,"17,706",6,us-017,133,84,356,719,206,234,356,366
6618,"5,958",6,us-017,133,84,356,719,276,300,356,366
6619,"10,158",6,us-017,133,84,356,719,337,365,356,366
6620,"2,134",6,us-017,133,84,356,719,407,431,356,366
6621,475,6,us-017,133,84,356,719,495,511,356,366
6622,"1,167",6,us-017,133,84,356,719,553,576,356,366
6623,Race/ethnicity,7,us-017,127,78,356,718,350,407,709,718
6624,Year,7,us-017,127,78,356,718,36,53,675,684
6625,Total,7,us-017,127,78,356,718,135,155,675,685
6626,White,7,us-017,127,78,356,718,204,228,675,685
6627,Black,7,us-017,127,78,356,718,270,294,675,685
6628,Hispanic,7,us-017,127,78,356,718,323,359,675,685
6629,"Asian/
Pacific
Islander",7,us-017,127,78,356,718,389,424,675,704
6630,"American
Indian/
Alaska Native",7,us-017,127,78,356,718,449,503,675,704
6631,"Two or
more
races",7,us-017,127,78,356,718,542,569,675,704
6632,Actual,7,us-017,127,78,356,718,35,64,660,670
6633,1996,7,us-017,127,78,356,718,35,56,650,660
6634,"12,849",7,us-017,127,78,356,718,127,155,650,660
6635,"8,530",7,us-017,127,78,356,718,205,228,650,660
6636,"2,043",7,us-017,127,78,356,718,270,294,650,660
6637,"1,608",7,us-017,127,78,356,718,336,359,650,660
6638,526,7,us-017,127,78,356,718,409,425,650,660
6639,141,7,us-017,127,78,356,718,488,504,650,660
6640,—,7,us-017,127,78,356,718,560,570,650,660
6641,1997,7,us-017,127,78,356,718,35,56,639,649
6642,"13,056",7,us-017,127,78,356,718,127,155,639,649
6643,"8,616",7,us-017,127,78,356,718,205,228,639,649
6644,"2,068",7,us-017,127,78,356,718,270,294,639,649
6645,"1,675",7,us-017,127,78,356,718,336,359,639,649
6646,552,7,us-017,127,78,356,718,409,425,639,649
6647,145,7,us-017,127,78,356,718,488,504,639,649
6648,—,7,us-017,127,78,356,718,560,570,639,649
6649,1998,7,us-017,127,78,356,718,35,56,628,638
6650,"13,195",7,us-017,127,78,356,718,127,155,628,638
6651,"8,670",7,us-017,127,78,356,718,205,228,628,638
6652,"2,073",7,us-017,127,78,356,718,270,294,628,638
6653,"1,732",7,us-017,127,78,356,718,336,359,628,638
6654,572,7,us-017,127,78,356,718,409,425,628,638
6655,148,7,us-017,127,78,356,718,488,504,628,638
6656,—,7,us-017,127,78,356,718,560,570,628,638
6657,1999,7,us-017,127,78,356,718,35,56,617,627
6658,"13,371",7,us-017,127,78,356,718,127,155,617,627
6659,"8,719",7,us-017,127,78,356,718,205,228,617,627
6660,"2,106",7,us-017,127,78,356,718,270,294,617,627
6661,"1,808",7,us-017,127,78,356,718,336,359,617,627
6662,587,7,us-017,127,78,356,718,409,425,617,627
6663,151,7,us-017,127,78,356,718,488,504,617,627
6664,—,7,us-017,127,78,356,718,560,570,617,627
6665,2000,7,us-017,127,78,356,718,35,56,606,616
6666,"13,517",7,us-017,127,78,356,718,127,155,606,616
6667,"8,750",7,us-017,127,78,356,718,204,228,606,616
6668,"2,119",7,us-017,127,78,356,718,270,294,606,616
6669,"1,894",7,us-017,127,78,356,718,336,359,606,616
6670,601,7,us-017,127,78,356,718,409,425,606,616
6671,153,7,us-017,127,78,356,718,488,504,606,616
6672,—,7,us-017,127,78,356,718,560,570,606,616
6673,2001,7,us-017,127,78,356,718,35,56,595,605
6674,"13,736",7,us-017,127,78,356,718,127,155,595,605
6675,"8,777",7,us-017,127,78,356,718,204,228,595,605
6676,"2,173",7,us-017,127,78,356,718,270,294,595,605
6677,"2,008",7,us-017,127,78,356,718,335,359,595,605
6678,619,7,us-017,127,78,356,718,409,425,595,605
6679,158,7,us-017,127,78,356,718,488,504,595,605
6680,—,7,us-017,127,78,356,718,560,570,595,605
6681,2002,7,us-017,127,78,356,718,35,56,584,594
6682,"14,069",7,us-017,127,78,356,718,127,155,584,594
6683,"8,854",7,us-017,127,78,356,718,204,228,584,594
6684,"2,257",7,us-017,127,78,356,718,270,293,584,594
6685,"2,148",7,us-017,127,78,356,718,335,359,584,594
6686,642,7,us-017,127,78,356,718,408,425,584,594
6687,168,7,us-017,127,78,356,718,488,504,584,594
6688,—,7,us-017,127,78,356,718,560,570,584,594
6689,2003,7,us-017,127,78,356,718,35,56,573,583
6690,"14,339",7,us-017,127,78,356,718,127,155,573,583
6691,"8,884",7,us-017,127,78,356,718,204,228,573,583
6692,"2,334",7,us-017,127,78,356,718,270,293,573,583
6693,"2,282",7,us-017,127,78,356,718,335,359,573,583
6694,663,7,us-017,127,78,356,718,408,424,573,583
6695,177,7,us-017,127,78,356,718,488,504,573,583
6696,—,7,us-017,127,78,356,718,560,570,573,583
6697,2004,7,us-017,127,78,356,718,35,56,562,572
6698,"14,618",7,us-017,127,78,356,718,127,155,562,572
6699,"8,920",7,us-017,127,78,356,718,204,228,562,572
6700,"2,408",7,us-017,127,78,356,718,270,293,562,572
6701,"2,427",7,us-017,127,78,356,718,335,359,562,572
6702,686,7,us-017,127,78,356,718,408,424,562,572
6703,178,7,us-017,127,78,356,718,488,504,562,572
6704,—,7,us-017,127,78,356,718,560,570,562,572
6705,2005,7,us-017,127,78,356,718,35,56,551,561
6706,"14,909",7,us-017,127,78,356,718,127,155,551,561
6707,"8,954",7,us-017,127,78,356,718,204,228,551,561
6708,"2,490",7,us-017,127,78,356,718,270,293,551,561
6709,"2,570",7,us-017,127,78,356,718,335,359,551,561
6710,709,7,us-017,127,78,356,718,408,424,551,561
6711,186,7,us-017,127,78,356,718,488,504,551,561
6712,—,7,us-017,127,78,356,718,560,570,551,561
6713,2006,7,us-017,127,78,356,718,35,56,540,550
6714,"15,081",7,us-017,127,78,356,718,127,155,540,550
6715,"8,938",7,us-017,127,78,356,718,204,228,540,550
6716,"2,540",7,us-017,127,78,356,718,270,293,540,550
6717,"2,701",7,us-017,127,78,356,718,335,359,540,550
6718,720,7,us-017,127,78,356,718,408,424,540,550
6719,181,7,us-017,127,78,356,718,488,504,540,550
6720,—,7,us-017,127,78,356,718,560,570,540,550
6721,2007,7,us-017,127,78,356,718,35,56,529,539
6722,"15,087",7,us-017,127,78,356,718,127,155,529,539
6723,"8,776",7,us-017,127,78,356,718,204,228,529,539
6724,"2,571",7,us-017,127,78,356,718,270,293,529,539
6725,"2,821",7,us-017,127,78,356,718,335,359,529,539
6726,736,7,us-017,127,78,356,718,408,424,529,539
6727,183,7,us-017,127,78,356,718,488,504,529,539
6728,—,7,us-017,127,78,356,718,560,570,529,539
6729,2008,7,us-017,127,78,356,718,35,56,518,528
6730,"14,980",7,us-017,127,78,356,718,127,155,518,528
6731,"8,556",7,us-017,127,78,356,718,205,228,518,528
6732,"2,565",7,us-017,127,78,356,718,270,294,518,528
6733,"2,874",7,us-017,127,78,356,718,336,359,518,528
6734,746,7,us-017,127,78,356,718,409,425,518,528
6735,179,7,us-017,127,78,356,718,488,504,518,528
6736,59,7,us-017,127,78,356,718,559,570,518,528
6737,2009,7,us-017,127,78,356,718,35,56,507,517
6738,"14,955",7,us-017,127,78,356,718,127,155,507,517
6739,"8,401",7,us-017,127,78,356,718,205,228,507,517
6740,"2,540",7,us-017,127,78,356,718,270,294,507,517
6741,"2,994",7,us-017,127,78,356,718,336,359,507,517
6742,757,7,us-017,127,78,356,718,409,425,507,517
6743,179,7,us-017,127,78,356,718,488,504,507,517
6744,84,7,us-017,127,78,356,718,559,570,507,517
6745,2010,7,us-017,127,78,356,718,35,56,496,506
6746,"14,860",7,us-017,127,78,356,718,127,155,496,506
6747,"8,109",7,us-017,127,78,356,718,205,228,496,506
6748,"2,422",7,us-017,127,78,356,718,270,294,496,506
6749,"3,125",7,us-017,127,78,356,718,336,359,496,506
6750,755,7,us-017,127,78,356,718,409,425,496,506
6751,171,7,us-017,127,78,356,718,488,504,496,506
6752,277,7,us-017,127,78,356,718,554,570,496,506
6753,Projected,7,us-017,127,78,356,718,35,78,476,486
6754,2011,7,us-017,127,78,356,718,35,56,465,475
6755,"14,787",7,us-017,127,78,356,718,127,155,465,475
6756,"7,982",7,us-017,127,78,356,718,205,228,465,475
6757,"2,373",7,us-017,127,78,356,718,270,294,465,475
6758,"3,212",7,us-017,127,78,356,718,336,359,465,475
6759,767,7,us-017,127,78,356,718,409,425,465,475
6760,168,7,us-017,127,78,356,718,488,504,465,475
6761,286,7,us-017,127,78,356,718,554,570,465,475
6762,2012,7,us-017,127,78,356,718,35,56,454,464
6763,"14,752",7,us-017,127,78,356,718,127,155,454,464
6764,"7,901",7,us-017,127,78,356,718,205,228,454,464
6765,"2,328",7,us-017,127,78,356,718,270,294,454,464
6766,"3,287",7,us-017,127,78,356,718,336,359,454,464
6767,775,7,us-017,127,78,356,718,409,425,454,464
6768,165,7,us-017,127,78,356,718,488,504,454,464
6769,296,7,us-017,127,78,356,718,554,570,454,464
6770,2013,7,us-017,127,78,356,718,35,56,443,453
6771,"14,766",7,us-017,127,78,356,718,127,155,443,453
6772,"7,844",7,us-017,127,78,356,718,204,228,443,453
6773,"2,305",7,us-017,127,78,356,718,270,294,443,453
6774,"3,361",7,us-017,127,78,356,718,336,359,443,453
6775,783,7,us-017,127,78,356,718,409,425,443,453
6776,165,7,us-017,127,78,356,718,488,504,443,453
6777,307,7,us-017,127,78,356,718,554,570,443,453
6778,2014,7,us-017,127,78,356,718,35,56,432,442
6779,"14,905",7,us-017,127,78,356,718,127,155,432,442
6780,"7,821",7,us-017,127,78,356,718,204,228,432,442
6781,"2,322",7,us-017,127,78,356,718,270,294,432,442
6782,"3,473",7,us-017,127,78,356,718,335,359,432,442
6783,805,7,us-017,127,78,356,718,409,425,432,442
6784,167,7,us-017,127,78,356,718,488,504,432,442
6785,318,7,us-017,127,78,356,718,554,570,432,442
6786,2015,7,us-017,127,78,356,718,35,56,421,431
6787,"15,038",7,us-017,127,78,356,718,127,155,421,431
6788,"7,804",7,us-017,127,78,356,718,204,228,421,431
6789,"2,324",7,us-017,127,78,356,718,270,293,421,431
6790,"3,588",7,us-017,127,78,356,718,335,359,421,431
6791,822,7,us-017,127,78,356,718,408,425,421,431
6792,168,7,us-017,127,78,356,718,488,504,421,431
6793,332,7,us-017,127,78,356,718,554,570,421,431
6794,2016,7,us-017,127,78,356,718,35,56,411,421
6795,"15,116",7,us-017,127,78,356,718,127,155,411,421
6796,"7,753",7,us-017,127,78,356,718,204,228,411,421
6797,"2,314",7,us-017,127,78,356,718,270,293,411,421
6798,"3,691",7,us-017,127,78,356,718,335,359,411,421
6799,845,7,us-017,127,78,356,718,408,424,411,421
6800,169,7,us-017,127,78,356,718,488,504,411,421
6801,344,7,us-017,127,78,356,718,554,570,411,421
6802,2017,7,us-017,127,78,356,718,35,56,400,410
6803,"15,195",7,us-017,127,78,356,718,127,155,400,410
6804,"7,713",7,us-017,127,78,356,718,204,228,400,410
6805,"2,290",7,us-017,127,78,356,718,270,293,400,410
6806,"3,794",7,us-017,127,78,356,718,335,359,400,410
6807,874,7,us-017,127,78,356,718,408,424,400,410
6808,170,7,us-017,127,78,356,718,488,504,400,410
6809,353,7,us-017,127,78,356,718,554,570,400,410
6810,2018,7,us-017,127,78,356,718,35,56,389,399
6811,"15,241",7,us-017,127,78,356,718,127,155,389,399
6812,"7,663",7,us-017,127,78,356,718,204,228,389,399
6813,"2,260",7,us-017,127,78,356,718,270,293,389,399
6814,"3,889",7,us-017,127,78,356,718,335,359,389,399
6815,895,7,us-017,127,78,356,718,408,424,389,399
6816,170,7,us-017,127,78,356,718,488,504,389,399
6817,364,7,us-017,127,78,356,718,554,570,389,399
6818,2019,7,us-017,127,78,356,718,35,56,378,388
6819,"15,304",7,us-017,127,78,356,718,127,155,378,388
6820,"7,640",7,us-017,127,78,356,718,204,228,378,388
6821,"2,266",7,us-017,127,78,356,718,270,293,378,388
